Empresa,Area,Ubicacion,Descripcion
Eme srl,Agricultura / Pesca / Ganaderia,"Marcos Juarez, Cordoba","La Empresa esta dedicada a la actividad agricola-ganadera, la zona de explotacion radica en la localidad de Ambul provincia de Cordoba a 40 km de Cura Brochero, la empresa trabaja 1200 hectareas y tambien esta dedicada a la actividad de cria e invernada de ganado vacuno."
Circum S.A.,Agricultura / Pesca / Ganaderia,"San Fernando del Valle, Catamarca","Empresa Agropecuaria con mas de 25 anos en el mercado, nos dedicamos a la cria y venta de ganado bobino, los mismos se realizan en campos en Corrientes y Catamarca."
Manuel Aureano SRL,Agricultura / Pesca / Ganaderia,"Parana, Entre Rios",ue creada en el ano 1997.
Zalei Agropecuaria,Agricultura / Pesca / Ganaderia,"Chivilcoy, Buenos Aires",Zalei Agropecuaria
Agro Crom SRL,Agricultura / Pesca / Ganaderia,"Agronomia, Capital Federal",Nuestra empresa esta dedicada al tratamiento de cromado duro y rectificacion de partes para diversas industrias en especial la aeronautica
ERRAZQUIN SRL,Agricultura / Pesca / Ganaderia,"Salta, Salta","OPERADOR DE COMERCIO DE MATERIAS PRIMAS. CONECTAMOS PRODUCTORES CON CONSUMIDORES DE MAS DE 40 PAISES A TRAVES DE LA COMPRA, VENTA Y DISTRIBUCION DE PRODUCTOS AGRICOLAS"
TUTTO TELAS,Agricultura / Pesca / Ganaderia,"San Miguel de Tucuman, Tucuman","empresa familiar, dedicada al rubro textil. entre otras actividades. atendida por sus propios duenos. con amplia variedad de telas y articulos para el hogar."
RENATRE,Agricultura / Pesca / Ganaderia,"San Nicolas, Capital Federal","Organismo de Derecho Publico No Estatal , Activadad Seguridad Social a trabajadores Rurales y registro de Empleadores cuya actividad se encuentra dentro del territorio nacional."
GENPRO,Agricultura / Pesca / Ganaderia,"Venado Tuerto, Santa Fe","GENPRO es una empresa lider en Argentina dedicada a la genetica animal en razas bovinas de carne y leche. Radicada en Venado Tuerto, al sur de la Provincia de Santa Fe."
Anton-Consulting,Agricultura / Pesca / Ganaderia,Buenos Aires,---
Papa,Agricultura / Pesca / Ganaderia,"Parana, Entre Rios",---
Genesis,Agricultura / Pesca / Ganaderia,"Bahia Blanca, Buenos Aires",---
Foro,Agricultura / Pesca / Ganaderia,Buenos Aires,---
Veterinaria,Agricultura / Pesca / Ganaderia,Buenos Aires,---
Yonadi SACIFIA,Agricultura / Pesca / Ganaderia,"Mataderos, Capital Federal",---
El Torreon,Agricultura / Pesca / Ganaderia,"San Lorenzo, Santa Fe",---
Pilarquim Corp,Agricultura / Pesca / Ganaderia,Extranjero,---
Apitecnia Ltda,Agricultura / Pesca / Ganaderia,Extranjero,---
AP Solucoes Tecnologicas,Agricultura / Pesca / Ganaderia,Extranjero,---
Vallee S.A.,Agricultura / Pesca / Ganaderia,Extranjero,---
Inversiones Titan,Agricultura / Pesca / Ganaderia,Buenos Aires,---
Extension SA,Agricultura / Pesca / Ganaderia,Capital Federal,---
Ministerio de Agricultura Ganaderia y Pesca de la Nacion,Agricultura / Pesca / Ganaderia,"San Telmo, Capital Federal",---
ArgusMeats,Agricultura / Pesca / Ganaderia,"Palermo, Capital Federal","Somos una empresa innovadora dedicada a la comercializacion de carne bovina de exportacion envasada al vacio de primera calidad. Criamos en nuestros propios campos los animales, luego lo faenamos, fraccionamos y comercializamos."
Kingberry,Agricultura / Pesca / Ganaderia,"Monteros, Tucuman",Kingberry Empresa comercializadora de fruta frescas y congeladas.
Nutribaby SA,Agricultura / Pesca / Ganaderia,Corrientes,Industria de Alimentos organicos para Bebes
New Grass,Agricultura / Pesca / Ganaderia,"Recoleta, Capital Federal",Somos productores de cesped natural cultivado en alfombras. Llevamos 25 anos en el mercado.
Fortuna S.A.,Agricultura / Pesca / Ganaderia,Buenos Aires,Agropecuaria
Santa Maria Sea Food S.A.,Agricultura / Pesca / Ganaderia,Capital Federal,Exportadora de pescado fresco
Huerta vip,Agricultura / Pesca / Ganaderia,Capital Federal,Venta por menor y mayor de frutas y verduras nacionales e importadas
Proverde,Agricultura / Pesca / Ganaderia,Buenos Aires,"Empresa que se dedica a parquizaciones ,mantenimiento ,construccion de espacios verdes y riego , con el objetivo de lograr calidad en el servicio y un mejor empleo de los recursos naturales disponibles ya sea huertas organicas y plantas nativas sistemas de riego,etc.Con 7 anos de antiguedad en toda la zona norte del gran Bs As nuestro valor agregado es la confianza y el compromiso con nuestros clientes"
Druetta Hnos. S.A.,Agricultura / Pesca / Ganaderia,Buenos Aires,"Druetta Hnos. S.A. se encuentra en pleno proceso de crecimiento. Su trabajo y dedicacion, basado en la atencion al cliente, en la seriedad y en el solido prestigio ganado durante mas de 60 anos, desembocan en un nuevo y gran hito. En un antes y despues en su historia y en la historia nacional del galvanizado por inmersion en caliente."
CDSgroup,Agricultura / Pesca / Ganaderia,Capital Federal,CDSgroup es representante exclusiva de las caravanas REYFLEX de Francia. Siendo nuestra especializacion la venta de todos los dispositivos y sistemas para la identificacion anumal. Desarrollamos y Comercializamos sistemas para la trazabilidad bovina.
MAR Mercado de Pescados SRL,Agricultura / Pesca / Ganaderia,Buenos Aires,"Somos una empresa dedicada a la venta de pescados y mariscos crudos, elaborados y cocidos, con basta experiencia en el rubro en la zona de la patagonia y mar del plata, realizando nuestra primera experiencia en capital federal."
Dactilys S.A.,Agricultura / Pesca / Ganaderia,Capital Federal,Diseno y gerenciamiento de activos financieros mediante proyectos de inversion agricolas
Agropecuaria La Carmela S R L,Agricultura / Pesca / Ganaderia,Capital Federal,Agropecuaria Haras caballos de salto
Ciagro S.A.,Agricultura / Pesca / Ganaderia,Buenos Aires,"Somos un grupo de empresas de origen nacional dedicadas a negocios agropecuarios: 1-Comercializacion de insumos y servicios. Las sedes principales son: Ciagro S.A. (en Buenos Aires), Ciagro Santa Fe SRL (en Santa Fe), y Ciagro SRL (en Chaco), con mas de 3o sucursales repartidas en 10 provincias. 2-Produccion y Cabana: Ciagro Campos SRL. 3-Genetica en semillas de algodon:. Genetica Mandiyu, Joint-Venture con Delta & Pineland Co. de USA."
Cora Groppo,Agricultura / Pesca / Ganaderia,"Palermo, Capital Federal","coragroppo es una marca de indumentaria femenina de diseno. con un fuerte posicionamiento en el mercado. Nuestros locales se encuentran en Palermo soho y Recoleta. En el mes de marzo inauguramos nuestro local en Roma,Italia."
Cia. Argentina de Semillas S.A.,Agricultura / Pesca / Ganaderia,"Pilar, Buenos Aires",Empresa Nacional rubro agro-industrial .
Compania Mercantil Agricola e Industrial SA,Agricultura / Pesca / Ganaderia,"A. Saravia, Salta","Cia. Mercantil A.I.S.A., nacio el 11 de Septiembre del ano 1950 Se dedica a proveer soluciones para el agro tales como: maquinarias agricolas, postventa especializada, agricultura de precision y riego."
Cics,Agricultura / Pesca / Ganaderia,Capital Federal,"Somos una empresa exportadora, dedicada a la comercializacion de aceites y ceras vegetales."
Administracion Agropecuaria,Agricultura / Pesca / Ganaderia,Capital Federal,Servicios Agropecuarios
AgroInvestment Partners,Agricultura / Pesca / Ganaderia,Capital Federal,Compania de Inversiones Especializada en Agro-Business.
Campos Renovables,Agricultura / Pesca / Ganaderia,Capital Federal,"Somos una empresa dedicada a servicios, desarrollos y creacion de productos de inversion. Orientada a bienes raices agropecuarios, desarrollo de campos y a proyectos agroindustriales basados en cultivos energeticos y energias renovables."
Desdelsur S.A.,Agricultura / Pesca / Ganaderia,Buenos Aires,
Crescites SA,Agricultura / Pesca / Ganaderia,Capital Federal,Venta e importacion de pesticidas para el agro.
Iron Group S.A.,Agricultura / Pesca / Ganaderia,"Don Torcuato, Buenos Aires","IRON GROUP, es un grupo Argentino con operaciones a nivel regional e internacional compuesto por un equipo de gente joven y emprendedora que cree fuertemente que la innovacion permanente como unica manera de mantenerse competitivos y generadores de valor en forma continua sustentable. Casi obsesivamente enfocamos nuestra atencion a la busqueda de productos innovadores, que ayuden a nuestros clientes a cubrir sus necesidades de la forma mas eficaz posible. Hemos convocado a nuestro proyecto a los mejores profesionales, para cada una de las areas que componen nuestra red nacional e internacional de oferta de bienes de capital y soluciones. Maquinaria Vial Agricola e Industrial. Nos preocupamos en evolucionar permanentemente en la atencion y satisfaccion de nuestros clientes, tratando de combinar nuestro conocimiento y experiencia para lograr aportar el mejor valor agregado posible a nuestra comunidad de usuarios."
Carnes Rio de la Plata,Agricultura / Pesca / Ganaderia,Capital Federal,"Nuestra firma tiene una antiguedad de 15 anos en el mercado de productos carnicos. Tenemos faena propia y nuestra labor especifica esta dedicada a la atencion de restaurantes, bares, clubes, hospitales, es decir, a toda la industria gastronomica en donde se utilicen distintos cortes carnicos en el preparado de sus menues. Proveemos cortes de carne de calidad garantizada tanto en el mercado nacional como asi tambien en el exterior, ya que somos exportadores para 5 paises de la comunidad economica europea."
Celum S.A.,Agricultura / Pesca / Ganaderia,Tucuman,"Las fincas CELUM SA y LA HUAQUENCE SA, junto con INDUSTRIAS OLIVICOLAS SRL, forman parte de un complejo agroindustrial dedicado a la elaboracion de aceite de oliva extra virgen."
Kuoia S.A.,Agricultura / Pesca / Ganaderia,"Recoleta, Capital Federal","Agricultura, Ganaderia."
Adrizar S.A.,Agricultura / Pesca / Ganaderia,Buenos Aires,Distribucion y fraccionamiento de frutas secas y disecadas.
Las Tacuaritas Mandataria SRL,Agricultura / Pesca / Ganaderia,"San Fco. de Santa Fe, Santa Fe","Corretaje de Cereales, Oleaginosos y Subproductos, desde hace aprox. 40 anos, al servicio de una eficiente comercializacion de las cosechas."
Taurus Maquinas,Agricultura / Pesca / Ganaderia,Buenos Aires,"Taurus Maquinas es una empresa dedicada a la comercializacion de maquinaria agricola, vial y para la madera. Por calidad y stock es la empresa lider del sector en Argentina."
Socsal srl,Agricultura / Pesca / Ganaderia,Capital Federal,Produccion agropecuaria
Manisur SA,Agricultura / Pesca / Ganaderia,"La Carlota, Cordoba",Importante empresa exportadora del sector alimenticio.
Enrique R Zeni y Cia,Agricultura / Pesca / Ganaderia,"Agronomia, Capital Federal",Empresa dedicada al corretaje de granos.
Snack Crops SA,Agricultura / Pesca / Ganaderia,Buenos Aires,"Snack Crops es una empresa que se dedica a la produccion, procesamiento y exportacion de cultivos especiales. Exportamos a mas de 60 paises en todo el mundo. Somos lideres en maiz pisingallo y girasol confitero."
Olivares en Belgrano,Agricultura / Pesca / Ganaderia,Capital Federal,"Somos una empresa, productora de Aceite de oliva extra virgen, Aceitunas y productos alimenticios desde la Provincia de Catamarca, para comercializar y abastecer a todos los puntos del Pais."
Stoller Biociencias SRL,Agricultura / Pesca / Ganaderia,Capital Federal,Laboratorio de investigacion y desarrollo de productos biologicos para el agro.
Cabana San Nestor SA,Agricultura / Pesca / Ganaderia,"Chilecito, La Rioja","Nuestra compania fue heredera del know-how de la prestigiosa corporacion espanola Campo Frio, lider en la fabricacion de chacinados en Europa. Poco mas de una decada despues de su establecimiento, Campo Austral es hoy una de las firmas elaboradoras mas importantes de alimentos a base de cerdo."
Supercauch S.R.L.,Agricultura / Pesca / Ganaderia,Buenos Aires,"Nuestra empresa se dedica desde hace 60 anos exclusivamente a la fabricacion y distribucion de correas para el agro, petroleras e industrias."
Sturla,Agricultura / Pesca / Ganaderia,Buenos Aires,"Todos los dias la mente y el cuerpo enfrentan infinidad de exigencias: preocupaciones, falta de tiempo, presiones, estres, trastornos del sueno; y la alimentacion tradicional no alcanza para darle a nuestro organismo todo lo que necesita para hacerles frente. Entendiendo la necesidad de un mejoramiento de la alimentacion con alternativas nutricionales de origen natural, nace NUTRACEUTICA STURLA SRL. Nutraceutica Sturla SRL, es una empresa de constitucion familiar, nacida en el 2006, con el objetivo de colocar al alcance de los consumidores, semillas y derivados de alto valor nutraceutico. Una vision clara del negocio de alimentos y un innovador esfuerzo por la busqueda de la excelencia y la mejora continua aunado a la capacidad de comprender las necesidades y las tendencias en los habitos de consumo, situa a Nutraceutica Sturla SRL a la vanguardia en conceptos y desarrollos nutricionales. *La nutraceutica es una disciplina que se ocupa de los alimentos que proveen nutrientes de valor alimenticio y que adicionalmente colaboran en la prevencion de enfermedades y en el mantenimiento de la salud."
Start Group,Agricultura / Pesca / Ganaderia,"Agronomia, Capital Federal",Medio de comunicacion lider del sector agropecuario.
Sede America S.A.,Agricultura / Pesca / Ganaderia,Capital Federal,Empresa dedicada a la produccion avicola
Pinar Sonado Sa,Agricultura / Pesca / Ganaderia,"Mercedes, Buenos Aires",Se necesita personal capacitado con experiencia en pastas fresca. Para fabrica ubicada en la ciudad de Mercedes Buenos Aires. Enviar Cv al siguiente mail: *******@hotmail.com
Seleccionjbs,Agricultura / Pesca / Ganaderia,Cordoba,Nos dedicamos a la seleccion de personal agropecuario.
Hoy busqueda,Agricultura / Pesca / Ganaderia,"Vicuna Mackenna, Cordoba",Produccion y comercializacion de productos relacionados con la actividad agropecuaria
Haras Alentue S. A.,Agricultura / Pesca / Ganaderia,"Agronomia, Capital Federal","Haras de cria de SPC, cria de caballos."
Mendoagro srl,Agricultura / Pesca / Ganaderia,Capital Federal,"La empresa esta dedicada al agro-vinedos,y abre un servicio de comunicaciones"
T-rapia peluqueria unisex,Agricultura / Pesca / Ganaderia,"Catamarca, Capital Federal",Somos una peluqueria (no es cadena) ubicada en almagro.
Ganagrin SAAG,Agricultura / Pesca / Ganaderia,"Almagro, Capital Federal","Somos una empresa con mas de 25 anos de continuo crecimiento y desarrollo en el sector agropecuario. Aspiramos a ser lideres en la produccion de alimentos, sustentados en nuestra estrategia de diferenciacion y agregado de valor, con la especializacion como objetivo. Nuestros pilares son la profundizacion del conocimiento, la adopcion temprana y permanente de tecnologia, , la eficientizacion y estandarizacion de los procesos productivos , el desarrollo de la produccion de especialidades, la utilizacion de modernos sistemas de gestion y la integracion y desarrollo de la cadena comercial., Para ello contamos con un equipo de trabajo profesional y consolidado, una solida alineacion entre nuestros activos y los sistemas de produccion establecidos en ellos, buscando su especializacion y un know how productivo desarrollado en diversas areas geograficas. Con estas premisas, trabajan las casi 100 personas que forman parte de Ganagrin en nuestras 50.000 hectareas de campo Argentino."
