Empresa,Area,Ubicacion,Descripcion
DIMONGREEN S.A.,Agricultura / Pesca / Ganaderia,"Guayaquil, Guayas","VENTA AL POR MAYOR DE PRODUCTOS QUIMICOS INDUSTRIALES: ANILINA, TINTA DE IMPRESION, ACEITES ESENCIALES, GASES INDUSTRIALES (OXIGENO), PEGAMENTO QUIMICO, COLORANTES, RESINA SINTETICA, METANOL, PARAFINA, AROMATIZANTES Y POTENCIADORES DEL SABOR, SODA"
BARDACH SA,Agricultura / Pesca / Ganaderia,"Guayaquil, Guayas",LA EMPRESA SE DEDICA A LA VENTA VENTA DE PRODUCTOS AGRICOLAS Y GANADEROS LLEVA POCO TIEMPO EN EL MERCADO Y SE ESTA DESAROLLANDO PARA EXPANDIRSE A NIVEL NACIONAL
CEPAPRODUCCION CIA. LTDA.,Agricultura / Pesca / Ganaderia,"Pedro Moncayo, Pichincha","CEPAPRODUCCION, es la nueva marca lider en champinones frescos del mercado ecuatoriano, nuestro producto cumple con altos estandares de calidad y es producido con las mas rigurosas medidas de higiene. Nuestra mision es contribuir a la dieta alimenticia del consumidor ecuatoriano entregando un producto cuidadosamente seleccionado, de una consistencia y blancura unicas."
Delindecsa S. A.,Agricultura / Pesca / Ganaderia,"Guayaquil, Guayas",Exportadora de banano
FLORPAXI,Agricultura / Pesca / Ganaderia,"Quito, Pichincha",Empresa dedicada a la produccion y exportacion de rosas Frescas al exterior del Pais
ROYAL FLOWERS SA,Agricultura / Pesca / Ganaderia,"Latacunga, Cotopaxi",Royal Flowers Ecuador es una de las mas grandes empresas productoras y exportadoras de flores ecuatorianas. El objetivo principal de la empresa es proveer al mercado de flores ecuatorianas que cumplan estrictamente con las normas de calidad.
Grupo Eguiguren,Agricultura / Pesca / Ganaderia,"Guayaquil, Guayas","Prestigioso grupo economico conformado por varias empresas dedicadas a la produccion de camaron, servicio de restaurante, comercializacion de insumos para camaroneras, entre otras."
Expalsa,Agricultura / Pesca / Ganaderia,"Duran, Guayas","Expalsa, se dedica al procesamiento del camaron y la exportacion de dicho producto con todas las normas de calidad establecidas."
FOLIGRIN S.A.,Agricultura / Pesca / Ganaderia,"Quito, Pichincha","La empresa comercializa insumos agricolas en Pichincha. Son productos organicos, amigables al medio ambiente e inocuos para la fauna. Se comercializa a traves de fuerza de ventas propia."
MACROBIO S.A.,Agricultura / Pesca / Ganaderia,"Santa Elena, Santa Elena","camaron, ubicada en el barrio lomas de Ayangue Km 2."
Solo del Ecuador,Agricultura / Pesca / Ganaderia,"Manta, Manabi","Solo del Ecuador es una filial de Solo Kleinmotoren de Alemania, importador y comercializador de equipos de fumigacion Agricola fabricados en Alemania, repuestos y servicio tecnico. Comercializados a traves de distribuidores y comerciantes a nivel nacional y venta a usuarios finales."
Procesadora del Rio S.A.,Agricultura / Pesca / Ganaderia,"Guayaquil, Guayas",Empacadora de camaron.
