Empresa,Area,Ubicacion,Descripcion
SERVICIOS INTEGRALES SANTA FE S.A. DE C.V.,Agricultura / Pesca / Ganaderia,"Torreon, Coahuila",Empresa dedicada a ofrecer servicios referentes a la crianza y desarrollo de ganado bovino. Ademas de cultivo y cosecha de semillas para alimento de ganado.
JADE TROPICAL S.A DE C.V.,Agricultura / Pesca / Ganaderia,"Mazatlan, Sinaloa","Empresa del giro alimenticio dedicado a la siembra y exportacion de chiles, somos una empresa que procuramos cumplir con lo mas estrictas normas y estandares de calidad en nuestro cultivos."
JAMTER PACIFIC & GULF,Agricultura / Pesca / Ganaderia,"Puebla, Puebla","SOMOS UNA EMPRESA QUE SE DEDICA A LA VENTA DE PESCADOS Y MARISCOS GOURMET AL MAYOREO, A COMERCIOS COMO RESTAURANTES, HOTELES, ETC. COMPROMETIDOS CON LA SATISFACCION DE NUESTROS CLIENTES BUSCAMOS SIEMPRE BRINDAR LA MEJOR CALIDAD DE NUESTROS PRODUCTOS."
SAN PEDRO FEED SALT AND MINERAL COMPANY SA DE CV,Agricultura / Pesca / Ganaderia,"Ecatepec de Morelos, Estado de Mexico","PRESTACION DE SERVICIOS A LA GANADERIA, ELABORACION DE ALIMENTOS Y SERVICIOS VETERINARIOS"
FONDO DE ASEGURAMIENTO AGRIQUE,Agricultura / Pesca / Ganaderia,"Pedro Escobedo, Queretaro",ASEGURADORA AGRICOLA
Agricola PS SA de CV,Agricultura / Pesca / Ganaderia,"Hermosillo, Sonora",
PALANTE VERACRUZ S DE RL DE CV,Agricultura / Pesca / Ganaderia,"Naranjos Amatlan, Veracruz","Empresa dedicada al acopio de ganado para ventas de exportacion y mercado nacional; somos una empresa lider en nuestro ramo. Nuestro principal objetivos son las ventas de ganado de exportacion hacia los Estados Unidos de America, siendo uno de los mayores exportadores a nivel nacional."
Productora de Pavos del Sureste,Agricultura / Pesca / Ganaderia,"Merida, Yucatan",EMPRESA DEDICADA A LA CRIANZA DE PAVOS
ALIMENTOS Y FARMACEUTICOS SA de CV,Agricultura / Pesca / Ganaderia,"Ahome, Sinaloa","Somos una empresa que se dedica a la venta de alimentos y minerales para todo tipo de ganado, asi como la venta de medicamentos y accesorios."
Industria ganadera del bajio,Agricultura / Pesca / Ganaderia,"Guadalajara, Jalisco",Cria y engorda de reses.
Endulza Mexico,Agricultura / Pesca / Ganaderia,"Villa Corona, Jalisco",Empresa dedicada al cultivo de la Stevia Organica
AGROCEN,Agricultura / Pesca / Ganaderia,"Irapuato, Guanajuato",Venta y fabricacion de maquinaria agricola.
Agrobas,Agricultura / Pesca / Ganaderia,"Irapuato, Guanajuato","Compra venta de Fertilizantes, Semillas, Agroquimicos y Alimentos Purina en 4 sucursales instaladas en los municipios de Irapuato, Abasolo, Penjamo y Salvatierra, con doce anos de existencia y distribuidora directa de varias marcas"
STAR MARINE,Agricultura / Pesca / Ganaderia,"Guaymas, Sonora","VENTA DE PRODUCTOS Y EQUIPOS DE PESCA, MOTORES MARINOS Y REFACCIONES, ASTILLEROS , TALLERES DE SERVICIO, CONTAMOS CON SUCURSALES EN VALLARTA(BUCERIAS Y LA CRUZ), MOCHIS SINALOA,GUAYMAS Y SAN CARLOS."
RASTRO MUNICIPAL,Agricultura / Pesca / Ganaderia,"Puebla, Puebla",MATANZA DE GANADO
"Ocalle, S.A. de C.V",Agricultura / Pesca / Ganaderia,"Ahome, Sinaloa","Somos una empresa con mas de 30 anos de experiencia en el cultivo de la papa en el Valle del Fuerte y varias regiones del pais, contando con personal altamente calificado y comprometido en cada una de las etapas del proceso de produccion."
DIAMOND V MEX S DE RL DE CV,Agricultura / Pesca / Ganaderia,"Corregidora, Queretaro","Empresa Internacional dedicada a la Nutricion y salud Animal, con base en Estados Unidos desde hace mas de 70 anos, con su filial en Queretaro, Mex. Dedicada a la importacion y comercializacion de metabolitos nutricionales para la produccion pecuaria, aves, cerdos, ganado lechero, engorda, equinos y mascotas ."
AFOSA TUXTEPEC,Agricultura / Pesca / Ganaderia,"San Juan Bautista Tuxtepec, Oaxaca","Distribuidor de maquinaria agricola, forestal y de jardineria, asi como sus consumibles y reparaciones tecnicas. Manejamos las marcas Husqvarna, Oregon, Cifarelli, Koshin, Gardena, Bahco, Jonsered y AFOSA."
Cultivo de Agave y Jima,Agricultura / Pesca / Ganaderia,"Zapotlan el Grande, Jalisco","EMPRESA DEDICADA AL GIRO AGRICOLA, CULTIVO DEL AGAVE COMO JIMA, ENFOCADA AL DESARROLLO DE SUS COLABORADORES E IMPLEMENTACION DE PROCESOS BUSCANDO LA INNOVACION."
San Jose,Agricultura / Pesca / Ganaderia,"Martinez de la Torre, Veracruz","Produccion, empaque y distribucion de citricos y diversos productos del campo. Oficinas en Veracruz, Mexico y Estados Unidos. En busqueda de ser lidieres en distribucion de calidad"
PINERA TROPICAL,Agricultura / Pesca / Ganaderia,"Isla, Veracruz","EMPRESA PRODUCTORA, EMPACADORA Y COMERCIALIZADORA DE PINAS; SE UBICA EN CIUDAD ISLA, VERACRUZ; TIENE SUS PLANTACIONES EN ESTA MISMA REGION; CUENTA CON CENTROS DE DISTRIBUCION EN LAS PRINCIPALES CENTRALES DE ABASTO DEL PAIS Y UN PUNTO EN ESTADOS UNIDOS."
Dariy Work,Agricultura / Pesca / Ganaderia,---,"Granja lechera con mas de 600 vacas en Bow Island, Alberta.En la gran industria lactea, donde millones de litros de leche de cientos de granjas se procesan cada semana, la trazabilidad de la leche es casi imposible. Aqui en Rock Ridge Dairy procesamos pequenas cantidades de leche y trabajamos en estrecha colaboracion con nuestros productores para que no solo conozcamos la ubicacion de la granja de donde proviene nuestra leche, sino tambien la gente detras de la leche que usamos para producir nuestros excelentes productos. De esa manera usted tambien puede estar seguro de que su leche proviene de una fuente de confianza centrada en su compromiso con la agricultura ecologica y el bienestar de sus animales. Para obtener mas informacion sobre nuestra propia granja y las de nuestros productores, visite nuestras paginas de perfil de productor para ver fotos de nuestras familias de granjeros y los animales que aman."
SICA GROUP,Agricultura / Pesca / Ganaderia,"San Ignacio Cerro Gordo, Jalisco",es una empresa fundada en 1982 que se dedica a la Comercializacion de agroquimicos y fertilizantes y asesoria tecnica a los productores del pais dando soluciones integrales a los agricultores
NETTREE Y ASOCIADOS S DE RL DE CV,Agricultura / Pesca / Ganaderia,"Aguascalientes, Aguascalientes","EMPRESA DEDICADA A LA PRODUCCION, DISTRIBUCION Y COMERCIALIZACION DE FRUTAS Y VERDURAS EN MERCADO DE EXPORTACION, LA EMPRESA CUENTA CON ALIANZAS ESTRATEGICAS EN SUDAMERICA, NORTE AMERICA Y EUROPA, ESTO HA PERMITIDO UN INCREMENTO EN LA OFERTA DE PRODUCTOS DERIVADO DE LOS DISTINTOS CICLOS AGRICOLAS EN LAS DIVERSAS REGIONES"
MATER SEEDS,Agricultura / Pesca / Ganaderia,"Puebla, Puebla","EMPRESA DEDICADA A LA GENERACION DE SEMILLAS MEJORADAS DE MAIZ (PROGRAMA PROPIO DE INVETIGACION), CON PRESENCIA EN TROPICOS BAJOS, VALLES ALTOS Y SUBTROPICO."
medser,Agricultura / Pesca / Ganaderia,"Irapuato, Guanajuato","MEDSER, MEDIOS DE SERVICOS PARA LA AGRICULTUTA, SUERGUE EN EL 2016 COMO UNA EMPRESA DE COMERCIO AL POR MAYOR DE FERTILIZANTES PLAGICIDAS Y SEMILLAS PARA SIEMBRA."
Casassano Fresh SPR de RL,Agricultura / Pesca / Ganaderia,"Cuautla, Morelos","Empacadora de alimentos certificada en fresco, Acopio, seleccion, empaque y exportacion de Higo y ejote. Imprtacion y exportacion de productos para empaque."
FNT INDUSTRY,Agricultura / Pesca / Ganaderia,"San Juan del Rio, Queretaro","Somos una empresa de capital extranjero y mexicano la cual se encuentra en desarrollo en Mexico, dedicada a la venta y distribucion de maquinaria e implementos agricolas y refacciones."
Hierro mg,Agricultura / Pesca / Ganaderia,"Montemorelos, Nuevo Leon","Rancho de produccion agricola busca mecanicos para reparacion de maquinaria Jhoon Deere, ubicado en Montemorelos nuevo leon, sueldo segun aptitudes, busqueda constante debido a carga de temporada de produccion"
FEMSSA,Agricultura / Pesca / Ganaderia,"El Marques, Queretaro",LA EMPRESA FERTILIZANTES Y MEJORADOS DEL SUELO CUENTA CON MAS DE 20 ANOS DE EXPERIENCIA EN LA VENTA DE FERTILIZANTES UBICADA EN EL ESTADO DE QUERETARO. VENTAS A NIVEL NACIONAL Y EN EL EXTRANJERO.
UMFFAAC,Agricultura / Pesca / Ganaderia,"Cuauhtemoc, Ciudad de Mexico DF","La Union Mexicana de Fabricantes y Formuladores de Agroquimicos, A.C. (UMFFAAC) es promotor del desarrollo de la industria nacional de plaguicidas y fertilizantes. Llevamos programas de cuidado al medio ambiente, proteccion de la salud al ser humano"
GRUPO BECERRA,Agricultura / Pesca / Ganaderia,"Torreon, Coahuila","EMPRESA DEDICADA A LA COMPRA DE GANADO Y VENTA DE CARNES AL POR MAYOR. UBICADA AL ORIENTE DE LA CIUDAD, CERCA DE PARQUE INDUSTRIAL FERROPUERTOS."
Premier Frutos del Campo,Agricultura / Pesca / Ganaderia,"Culiacan, Sinaloa",Somos una comercializadora exitosa de productos en los mercados de mayor valor.
Promar del Norte SA de CV.,Agricultura / Pesca / Ganaderia,"Chihuahua, Chihuahua","Somos una empresa dedicada a la compra-venta de pescados y mariscos en el Estado de Chihuahua, Chih. Actualmente somos la empresa numero uno en el mercado de venta al mayoreo y menudeo de pescado y mariscos. Somos una empresa con el mejor ambiente de trabajo."
FRUTAS FINAS DE TANCITARO S.A. DE C.V.,Agricultura / Pesca / Ganaderia,"Morelia, Michoacan","La empresa Frutas Finas nace en el ano 1986, a raiz de que no habia comercializacion de nuestros Aguacates, pretendiendo buscar mercado no solo para nuestra propia fruta, sino tambien metiendo al mercado la fruta de otras personas dedicadas al mismo cultivo, beneficiando asi a la region en general."
ALIMENTOS NUTRITIVOS,Agricultura / Pesca / Ganaderia,"San Miguel de Allende, Guanajuato",HACEMOS LO QUE POCOS HACEN
"Asesoria Integral en Logistica, SA de CV",Agricultura / Pesca / Ganaderia,"Boca del Rio, Veracruz",Grupo para inversion de creacion de proyecto y construccion de invernaderos para la produccion y exportacion de chile habanero desde el estado de Veracruz
ORDENADORAS DE MEXICO,Agricultura / Pesca / Ganaderia,"Aguascalientes, Aguascalientes","Ordemex nace en el ano de 1993 con la finalidad de fabricar y comercializar equipos de ordeno de la mejor calidad, bajo precio y excelente servicio para el productor de leche."
Integradora Rural SA de CV,Agricultura / Pesca / Ganaderia,"Durango, Durango","Produccion agropecuaria. Manejo de Huerta de Nogal. Incluye plantaciones, manejo y cosecha de nuez. Empresa con planes de crecimiento en plantaciones de arboles frutales."
IMPORTADORA CAT MODEL 2016,Agricultura / Pesca / Ganaderia,"Cuernavaca, Morelos","EMPRESA MEXICANA DEDICADA A LA IMPORTACION Y EXPORTACION DE PRODUCTOS AGRICOLAS, SOLICITA CONTADOR GENERAL TITULADO, CON CEDULA PROFESIONAL VIGENTE Y DATOS REALES DE EMPLEOS ANTERIORES."
UPASA,Agricultura / Pesca / Ganaderia,"Guadalajara, Jalisco",SOMOS UNA EMPRESA 100% MEXICANA DEDICADA A LA DISTRIBUCION Y FABRICACION DE ALIMENTOS PARA LA SATISFACCION TOTAL DE NUESTROS CLIENTES CON UNA CALIDAD UNICA E INIGUALABLE.
Productos Mayaland,Agricultura / Pesca / Ganaderia,"Merida, Yucatan","ESTA EMPRESA REALIZA COMERCIALIZACION, DISTRIBUCION Y REPRESENTACION DE PRODUCTOS APICOLAS, COMO MIEL Y TODOS LOS PRODUCTOS REFERENTES AL SECTOR APICOLA"
LECHES ALERELU,Agricultura / Pesca / Ganaderia,"Xalapa, Veracruz","ES UNA EMPRESA QUE MANTIENE SUS OFICINAS EN LA CIUDAD DE XALAPA Y SUS CENTROS DE TRABAJO EN LA LOCALIDAD DE NAOLINCO, VER. SU PRINCIPAL ACTIVIDAD ES EL RECLUTAMIENTO DE LA LECHE DE TODA LA ZONA ( NAOLINCO) CON LA FINALIDAD DE PODERLA DISTRIBUIR A NUESTROS PRINCIPALES CLIENTES."
REX IRRIGACION NAVOJOA S. A. DE C.V.,Agricultura / Pesca / Ganaderia,"Navojoa, Sonora",Tu opinion le importa a millones de personas. Evalua esta empresa de forma anonima
FERGOINVERNADEROS,Agricultura / Pesca / Ganaderia,"Acatzingo, Puebla","EMPRESA DEDICADA A LOS INVERNADEROS, SERVICIOS DE FABRICACION DE EQUIPO DE AGRICULTURA, GANADERIA, PESCA ACUACULTURA, RIEGO, ECT"
Biorganix,Agricultura / Pesca / Ganaderia,"Ramos Arizpe, Coahuila","Empresa Agroquimica, Fagro(r) tiene la Vision de ayudar"
Leche La Perla,Agricultura / Pesca / Ganaderia,"Caborca, Sonora",Empresa dedicada a la comercializacion e industrializacion de productos lacteos y sus derivados asi como agua purificada y aguas en distintos sabores.
Smarvi agricola,Agricultura / Pesca / Ganaderia,"Zapopan,","Smarvi agricola, es una empresa 100% Mexicana que agrupa una serie de procesos que garantizan que el crecimiento y el exito de la planta es un hecho."
AMPROVET,Agricultura / Pesca / Ganaderia,"Morelia, Michoacan","Empresa Michoacana con 31 anos en el mercado dedicada a la fabricacion de alimentos de engorda para ganado bovino, ovicaprino y porcino asi como a la distribucion de minerales para los mismos."
Dricolls Viveros,Agricultura / Pesca / Ganaderia,"San Andres Cholula, Puebla","Produccion y distribucion de berries (fresa, frambuesa, zarzamora). Empresa de giro agroindutrial con mas de 100 anos de antiguedad. Trabajo en campo en de Puebla y Tlaxcala."
Grupo Karluis S.A. de C.V.,Agricultura / Pesca / Ganaderia,"Queretaro, Queretaro",
ITSA & RIEGO SA DE CV,Agricultura / Pesca / Ganaderia,"Ahome, Sinaloa","Estamos ubicados en la ciudad de Los Mochis Sinaloa; disenamos, vendemos, instalamos, capacitamos y damos seguimiento a nuestros proyectos y/o productos relacionados con sistemas de riego."
Bananas de Mexico,Agricultura / Pesca / Ganaderia,"Merida, Yucatan","Bananas de Mexico, empresa dedicada a produccion y exportacion de frutas al mercado europeo, destacada en el ramo como uno de los exportadores numero uno en el pais."
Hortalizas ANBA,Agricultura / Pesca / Ganaderia,"Uruapan, Michoacan","Empresa dedicada a la compra y venta de Hortalizas y agroquimicos, con domicilio fiscal de Michoacan, contamos con varias Sucursales de igual manera en el estado de Guanajuato."
AGROPECUARIA DEL PACIFICO C & S,Agricultura / Pesca / Ganaderia,"Zapopan, Jalisco","************************************** DISTRIBUCION, COMPRA Y VENTA DE PRODUCTOS VETERINARIOS *******************************************************************************"
Comercializadora Caminos Unidos SA de CV,Agricultura / Pesca / Ganaderia,"Guaymas, Sonora","Empresa lider en el ramo pesquero, extraccion, procesamiento y comercializacion de camaron y demas pesquerias, manejo de una flota de embarcaciones mayores para la extraccion de pulpo."
Agrobastan S.P.R. de R.L.,Agricultura / Pesca / Ganaderia,"San Luis de la Paz, Guanajuato","Somos una empresa dedicada a la produccion de hortalizas de la mas alta calidad para el consumo y venta en el mercado nacional e internacional, lider en produccion de zanahoria."
INTEGRADORA HORTICOLA DEL BAJIO,Agricultura / Pesca / Ganaderia,"Celaya, Guanajuato","Integradora Horticola del Bajio forma un grupo empresarial en el ambito de la agricultura protegida. Creada en el ano de 2002, a partir de la especializacion en su produccion orientada al cultivo de jitomates gourmet."
R&C Fresh Products,Agricultura / Pesca / Ganaderia,"Queretaro, Queretaro","R&C Fresh Products es una empresa mexicana que se dedica a la Produccion, comercializacion y exportacion de Hortalizas principalmente a los Estados Unidos y Canada, muchos de estos propios y otros mas de agricultores pequenos que no cuentan con el volumen necesario para comercializar sus productos por su propia cuenta."
Montical,Agricultura / Pesca / Ganaderia,"Irapuato, Guanajuato","Empresa agricola dedicada a la produccion y comercializacion de hortalizas para exportacion y mercado nacional, cumpliendo con los mas altos estandares de calidad."
