Empresa,Area,Ubicacion,Descripcion
Pesquera Trans Antartic Ltda,Agricultura / Pesca / Ganaderia,"Santiago - Maipu, R.Metropolitana","Importante empresa pesquera de renombre y anos de experiencia en el mercado. con importantes sucursales en el mundo y numero uno de ventas en su area. cuenta con un excelente ambiente laboral, infraestructura y opciones de crecer dentro de ella."
Ihor,Agricultura / Pesca / Ganaderia,"Punta Arenas, Magallanes y Antartica Chilena","Estamos procesando productos del mar en Chile, hacemos producto fresco. Por ahora estamos buscando el personal cual esta interesado tener un trabajo real y con mucha perspectiva en cerca futuro;)"
PINO AZUL S.A.,Agricultura / Pesca / Ganaderia,"Santiago - Macul, R.Metropolitana",Productores de aceite de oliva y vino
OLIPERU INDUSTRIAL SAC,Agricultura / Pesca / Ganaderia,---,"Somos una empresa peruana productora de aceite de oliva virgen extra organico de alta calidad, contando para este objetivo con infraestructura nueva, moderna e innovadora. Gracias a las caracteristicas de nuestro rico territorio nacional, en Oliperu hemos apostado por el desarrollo de productos derivados del olivo, teniendo como emblema el aceite de oliva virgen extra organico."
SOC AGRIC Y COM SAN JAVIER DE LIHUEIMO LTDA,Agricultura / Pesca / Ganaderia,"Peralillo, Libertador B. O Higgins",EMPRESA PRODUCCION DE VINOS
EQUIPOS MARINOS S.A.,Agricultura / Pesca / Ganaderia,"Santiago Centro, R.Metropolitana",EQUIMAR (EQUIPOS MARINOS S.A.) fue fundado en Septiembre de 1982 y nace para cubrir las necesidades del sector pesquero industrial y artesanal. Posee su casa matriz en Santiago y cuenta con sucursales propias en las ciudades de Iquique y Talcahuano.
Dabed SCL,Agricultura / Pesca / Ganaderia,"Santiago Centro, R.Metropolitana","Somos concesionarios Honda, de Productod e Fuerza Motriz, Maquinas tales como Motores Estacionarios, Motobombas, Generadores, Vendemos y prestamos servicio tecnico a las Mismas"
TMS LTDA.,Agricultura / Pesca / Ganaderia,"Valparaiso, Valparaiso","Comercio y administrar soluciones Limited es una compania establecida en Valparaiso, Chile. Cada dia el desarrollo de nuevas redes con el fin de configurar las relaciones Alway muy largo plazo con los confidentes clientes en todo el mundo. Nuestra principal linea de productos como son prima del calamar gigante del producto y los filetes que se derive."
AGROINDUSTRIAL LOS LIRIOS SPA,Agricultura / Pesca / Ganaderia,"Rengo, Libertador B. O Higgins",FRIGORIFICO Y EMBALAJE DE FRUTA FRESCA DE EXPORTACION. FUMIGACIONES DE FOSFINA PARA MERCADOS CUARENTENARIOS. SERVICIOS DE INSPECCIONES SAG Y USDA. SERVICIOS DE EMBALAJES A TERCEROS.
OFC Laboratorio,Agricultura / Pesca / Ganaderia,"Coihueco, Biobio","Empresa agricola, dedicada a la venta de berries, como: arandanos, frutillas y frambuesas. Cuenta con laboratorio de micropropagacion, donde se micropropagan plantas."
AGRICOLA MERCEDES M.G. LTDA.,Agricultura / Pesca / Ganaderia,"Calera, Valparaiso","mpresa con 10 anos de experiencia en Chile, dedicada a la importacion, desarrollo y comercializacion de insumos agricolas, organicos y con tecnologia Cero Residuo. Socios y representantes en Chile de Grupo Agrotecnologia, empresa espanola con 20 anos de experiencia en la formulacion de agroinsumos. Dicha compania cuenta con los mas altos estandares de calidad, tecnologia y materias primas, lo que le permite desarrollar formulaciones de alta gama que garantizan excelentes resultados y cumplen con las normativas europeas vigentes para este tipo de productos."
Avance BT,Agricultura / Pesca / Ganaderia,"Santiago - conchali, R.Metropolitana","Laboratori o biotecnologico, necesita persona con buena presencia de hasta 28 anos, egresado (a) o con tres anos de estudio en el area agricola y/o acuicola."
Frutera Internacional,Agricultura / Pesca / Ganaderia,"Santiago - Las condes, R.Metropolitana","Empresa exportadora de frutas, perteneciente al Grupo Fruta Internacional, grupo lider en Latinoamerica y USA en produccion, exportacion, importacion y distribucion de frutas"
Chemie S.A,Agricultura / Pesca / Ganaderia,"Santiago - Quilicura, R.Metropolitana","CHEMIE(r) nace en Santiago de Chile en el ano 1988 para proveer a la industria agricola y veterinaria de productos innovadores y vanguardistas, tomando representaciones de reconocidos laboratorios."
Pesquera Trans Antartic Ltda,Agricultura / Pesca / Ganaderia,"Santiago - Maipu, R.Metropolitana","Importante empresa pesquera de renombre y anos de experiencia en el mercado. con importantes sucursales en el mundo y numero uno de ventas en su area. cuenta con un excelente ambiente laboral, infraestructura y opciones de crecer dentro de ella."
Logger Chile Ltda,Agricultura / Pesca / Ganaderia,"Los Angeles, Biobio","Logger Chile comercializa y soporte maquinaria forestal, contamos con un parque de maquinaria forestal especializada en Harvester & Forwarders en constante crecimiento"
Control Union,Agricultura / Pesca / Ganaderia,"Santiago - Providencia, R.Metropolitana",Empresa dedicada a las inspecciones y certificaciones.
pesbasa s.a.,Agricultura / Pesca / Ganaderia,"Puerto Montt, Los Lagos","Somos una Importante Empresa de la Zona Sur, dedicada al area de la acuicultura, enfocada principalmente a la exportacion & importacion de productos en conserva y congelados"
Cooperativa de Pescadores Artesanales de la region del biobio,Agricultura / Pesca / Ganaderia,"Talcahuano, Biobio","Somos una empresa que nace en el ano 2012 con el objetivo de agrupar la pesca artesanal de jibia. Somos pioneros en la extraccion del recurso jibia (Nombre cientifico: Dosidicus gigas) en el pais, y a la vez los mayores extractores de este producto. Contamos con una flota de 120 embarcaciones que trabajan de forma directa y 110 de forma indirecta. Trabajamos en total con 2000 pescadores directos dia a dia. Nuestro desafio es exportar nuestro producto al mercado internacional ya que hoy en dia contamos con una planta de proceso para elaboracion de productos del mar, donde estamos iniciando las primeras pruebas de congelado para poder ingresar en este nicho de mercado."
asesorias e inversiones navarra ltda,Agricultura / Pesca / Ganaderia,"Santiago - Estacion Central, R.Metropolitana","empresa agricola comercial en la comuna de Retiro con plantaciones de frutos avellanos ,pistachos vinas de uva pais , pinos pinoneros , y cultivos tradicionales como trigo , cebada y semilleros de maiz , canola y maravilla"
Faenadora Cisne Austral Ltda,Agricultura / Pesca / Ganaderia,"Coihaique, Aysen del Gral. C. Ibanez del Campo",Planta de Frigorifica y procesamiento de ovinos. La Planta Faenadora Cisne Austral (FCA) se encuentra inscrita en el Listado de Establecimientos Exportadores de Productos Pecuarios (LEEPP)
Comercializadora de productos del mar,Agricultura / Pesca / Ganaderia,"Santiago - Lo Barnechea, R.Metropolitana","Comercializacion de productos congelados del mar, productos directo del productor, desde distintos lugares de Chile. Ostras chilotas,m erizos y pulpo de Caldera, Centolla Magallanica"
Avicola Santa Elvira,Agricultura / Pesca / Ganaderia,"La Serena, Coquimbo","Somos una empresa productora de huevos orientada a brindar un producto de excelencia y de alto valor nutricional, a traves de un servicio de distribucion oportuno y confiable. Utilizar materias primas de primer nivel, innovar constantemente en tecnologia y contar con un equipo seleccionado son la base para satisfacer las necesidades de nuestros clientes y seguir estando presente en la mesa de las familias chilenas."
MAF CHILE SPA,Agricultura / Pesca / Ganaderia,"Penaflor, R.Metropolitana","MAF CHILE pertenece al grupo MAF RODA, desde 2005, que esta especializada, desde hace mas de 50 anos, en el desarrollo y la fabricacion de lineas llave en mano de calibrado, clasificacion electronica y envasado de frutas y verduras frescas."
Soc. Agricola Huertos Carolina Ltda.,Agricultura / Pesca / Ganaderia,"Colina, R.Metropolitana","Somos una empresa Agricola, productores de hortalizas de alta calidad, presentes en el mercado desde 1984, con presencia en la region Metropolitana y en la region de Coquimbo."
Multifrigo Valparaiso Spa,Agricultura / Pesca / Ganaderia,"Santiago - Maipu, R.Metropolitana",Empresa dedicada a los servicios de arriendo de espacios en camaras de frio. Ademas dedicada a los servicios de picking y tuneles de congelado. Se tienen dos frigorificos mas uno en Casablanca y otro en calle El Olivo.
Inversiones del pacifico Ltda,Agricultura / Pesca / Ganaderia,"San Vicente, Libertador B. O Higgins","Agricola de Fruta de Exportacion. Con 260 has plantadas. Uva de mesa, cerezos, kiwis y almendros."
Forestal De Los Rios Ltda,Agricultura / Pesca / Ganaderia,"Ancud, Los Lagos","Empresa creada en abril de 2007, dedicada a labores de cosecha forestal de plantaciones de pino radiata y eucaliptus en novena, decima y decimocuarta region. Nos especializamos en cosecha terrestre. Para ello contamos con harvesters, procesadores, skidder winche, grapple excavadoras y trineumaticos."
Inversiones del pacifico Ltda,Agricultura / Pesca / Ganaderia,"San Vicente, Libertador B. O Higgins","Agricola de Fruta de Exportacion. Con 260 has plantadas. Uva de mesa, cerezos, kiwis y almendros."
Forestal De Los Rios Ltda,Agricultura / Pesca / Ganaderia,"Ancud, Los Lagos","Empresa creada en abril de 2007, dedicada a labores de cosecha forestal de plantaciones de pino radiata y eucaliptus en novena, decima y decimocuarta region. Nos especializamos en cosecha terrestre. Para ello contamos con harvesters, procesadores, skidder winche, grapple excavadoras y trineumaticos."
San Joaquin Turf,Agricultura / Pesca / Ganaderia,"Machali, Libertador B. O Higgins","Empresa de productora de pasto alfombra y construccion de canchas de futbol creada el 2001 por un grupo de ingenieros agronomos. Hoy somos lideres de el area de produccion de pasto alfombra especial para canchas deportivas. Dentro de nuestras principales obras esta la construccion de la carpeta de cesped del estadio el teniente de Rancagua y Cavancha en Iquique. Los departamentos principales dentro de la empresa son Produccion de cesped, mantencion de maquinaria, ejecucion de proyectos, diseno e instalacion de sistemas de riego para turf."
Agricola los Silos,Agricultura / Pesca / Ganaderia,"Illapel, Coquimbo",---
Agrocomercial Comarca Ltda.,Agricultura / Pesca / Ganaderia,Libertador B. O Higgins,---
Agroindustria Cepia,Agricultura / Pesca / Ganaderia,"Talca, Maule",---
Agricola Cerrillo Ltda,Agricultura / Pesca / Ganaderia,"Melipilla, R.Metropolitana",---
Agricola Las mercedes de chiriuco,Agricultura / Pesca / Ganaderia,"Puerto Octay, Los Lagos",---
Alpine Chile S.A.,Agricultura / Pesca / Ganaderia,R.Metropolitana,---
Aurora Australis SA,Agricultura / Pesca / Ganaderia,"Teno, Maule",---
Anakena,Agricultura / Pesca / Ganaderia,Libertador B. O Higgins,---
Horticultura Ancud,Agricultura / Pesca / Ganaderia,"Ancud, Los Lagos",---
Sociedad pesquera Ralun,Agricultura / Pesca / Ganaderia,"Puerto Montt, Los Lagos",---
Loradenda Floreria,Agricultura / Pesca / Ganaderia,"Vina del Mar, Valparaiso",---
Soc. Agricola Buenaventura Ltda.,Agricultura / Pesca / Ganaderia,"Copiapo, Atacama",---
Ameis Constructora y Servicios Juan Carlos Araya EIRL,Agricultura / Pesca / Ganaderia,R.Metropolitana,---
Aconcagua Oil & Extract,Agricultura / Pesca / Ganaderia,R.Metropolitana,---
Laboratorio Quimico Enologico,Agricultura / Pesca / Ganaderia,"Santa Cruz, Libertador B. O Higgins",---
Jacob Exequiel Munoz Mendoza,Agricultura / Pesca / Ganaderia,"Coronel, Biobio",---
Fruch's,Agricultura / Pesca / Ganaderia,R.Metropolitana,---
Cultivos sur,Agricultura / Pesca / Ganaderia,"Villarrica, Araucania",---
Mayoral,Agricultura / Pesca / Ganaderia,"Maule, Maule",---
Mondial Export,Agricultura / Pesca / Ganaderia,R.Metropolitana,---
Sociedad Industrial S.A.,Agricultura / Pesca / Ganaderia,Los Lagos,---
Chilfood ltda,Agricultura / Pesca / Ganaderia,Maule,---
A.G. Servicios Y Cia Ltda.,Agricultura / Pesca / Ganaderia,Libertador B. O Higgins,---
Exportadora Frux Ltda,Agricultura / Pesca / Ganaderia,R.Metropolitana,---
Fruitland S.A.,Agricultura / Pesca / Ganaderia,"Linares, Maule",---
Frigorifico Malloco S.A.,Agricultura / Pesca / Ganaderia,R.Metropolitana,---
Novazel S.A,Agricultura / Pesca / Ganaderia,R.Metropolitana,---
Felipe A. del Valle V.,Agricultura / Pesca / Ganaderia,R.Metropolitana,---
Pfenagri S. A.,Agricultura / Pesca / Ganaderia,R.Metropolitana,---
Tecnovital,Agricultura / Pesca / Ganaderia,R.Metropolitana,---
Agroalca,Agricultura / Pesca / Ganaderia,R.Metropolitana,---
Sociedad Forestal Maderera y Agricola Santa Ana S.A.,Agricultura / Pesca / Ganaderia,"Talagante, R.Metropolitana",---
Prodecol S.A,Agricultura / Pesca / Ganaderia,R.Metropolitana,---
Exportadora Valle Azul,Agricultura / Pesca / Ganaderia,R.Metropolitana,---
Administradora Agricola Santa Elena Ltda.,Agricultura / Pesca / Ganaderia,Libertador B. O Higgins,---
Sociedad Comercial Chilebeef s.a,Agricultura / Pesca / Ganaderia,"San Bernardo, R.Metropolitana",---
Inversiones Coihuin Ltda,Agricultura / Pesca / Ganaderia,"Puerto Montt, Los Lagos",---
RC Dole Chile S.A,Agricultura / Pesca / Ganaderia,R.Metropolitana,---
Fundo Puertas de Rabones,Agricultura / Pesca / Ganaderia,"Colbun, Maule",---
Instituto de Investigaciones Agropecuarias,Agricultura / Pesca / Ganaderia,R.Metropolitana,---
Pesquera Oceania,Agricultura / Pesca / Ganaderia,R.Metropolitana,---
Agricola Eguiguren Ltda.,Agricultura / Pesca / Ganaderia,"Calera de Tango, R.Metropolitana",---
Toralla S.A.,Agricultura / Pesca / Ganaderia,"Chonchi, Los Lagos",---
Sirfood Ltda.,Agricultura / Pesca / Ganaderia,"Puerto Montt, Los Lagos",---
Sur Empleos Ltda,Agricultura / Pesca / Ganaderia,"Osorno, Los Lagos",---
Soc. Com. y Exportadora Fruandex Ltda.,Agricultura / Pesca / Ganaderia,R.Metropolitana,---
Empresas Tucapel SA,Agricultura / Pesca / Ganaderia,R.Metropolitana,---
Sergo Chile S.A.,Agricultura / Pesca / Ganaderia,R.Metropolitana,---
Sargent,Agricultura / Pesca / Ganaderia,R.Metropolitana,---
Agricola Angel Gabriel Ltd.,Agricultura / Pesca / Ganaderia,Libertador B. O Higgins,---
Mas Vida S.A,Agricultura / Pesca / Ganaderia,"Calera de Tango, R.Metropolitana",---
Sopraval S.A,Agricultura / Pesca / Ganaderia,Valparaiso,---
Vina Saavedra Ltda,Agricultura / Pesca / Ganaderia,"San Javier, Maule",---
Agricola Gildemeister,Agricultura / Pesca / Ganaderia,"San Bernardo, R.Metropolitana",---
Agrozabala,Agricultura / Pesca / Ganaderia,Libertador B. O Higgins,---
Agrolab Ltda.,Agricultura / Pesca / Ganaderia,R.Metropolitana,---
Agricola Santorini,Agricultura / Pesca / Ganaderia,R.Metropolitana,---
Agrouno,Agricultura / Pesca / Ganaderia,R.Metropolitana,---
Agricola Rinconada de los Alamos,Agricultura / Pesca / Ganaderia,"Graneros, Libertador B. O Higgins",---
Vina Casas del Bosque.,Agricultura / Pesca / Ganaderia,"Casablanca, Valparaiso",---
Rocka Pollo,Agricultura / Pesca / Ganaderia,R.Metropolitana,---
Wine and Vineyards Chile,Agricultura / Pesca / Ganaderia,R.Metropolitana,---
Chrisye,Agricultura / Pesca / Ganaderia,"San Bernardo, R.Metropolitana",---
Soc. Agricola Iglesia Colorada Ltda.,Agricultura / Pesca / Ganaderia,"Tierra Amarilla, Atacama",---
Sociedad de Inversiones Cordillera Ltda,Agricultura / Pesca / Ganaderia,R.Metropolitana,---
Imo CHile SA,Agricultura / Pesca / Ganaderia,R.Metropolitana,---
Euro Imexport Limitada,Agricultura / Pesca / Ganaderia,Biobio,---
Exportadora Rio Blanco Ltda.,Agricultura / Pesca / Ganaderia,R.Metropolitana,---
Claudio Alberto Rojas Barria,Agricultura / Pesca / Ganaderia,R.Metropolitana,---
Agroindustrial Rosario Ltda,Agricultura / Pesca / Ganaderia,"Codegua, Libertador B. O Higgins",---
Agricola Los Copihues Ltda.,Agricultura / Pesca / Ganaderia,"Chimbarongo, Libertador B. O Higgins",---
Cerosor,Agricultura / Pesca / Ganaderia,"Osorno, Los Lagos",---
Cerveza capital,Agricultura / Pesca / Ganaderia,R.Metropolitana,---
Blumar S.A,Agricultura / Pesca / Ganaderia,"Talcahuano, Biobio",---
Pescagenesis Asesoria y Servicios Ltda.,Agricultura / Pesca / Ganaderia,"Puerto Montt, Los Lagos",---
Valle Hermoso S.A.,Agricultura / Pesca / Ganaderia,R.Metropolitana,---
Venta de Sistemas de Control Ambiental,Agricultura / Pesca / Ganaderia,Extranjero,---
Corretajes Torres y Compania Limitada,Agricultura / Pesca / Ganaderia,Maule,---
Agricola GALACE,Agricultura / Pesca / Ganaderia,"Melipilla, R.Metropolitana",---
Ganadera Santa Isidora,Agricultura / Pesca / Ganaderia,"San Bernardo, R.Metropolitana",---
Pollo Tuto,Agricultura / Pesca / Ganaderia,R.Metropolitana,---
Agricola La Lonza Limitada,Agricultura / Pesca / Ganaderia,Coquimbo,---
Comercializadora Quality Pro Ltda,Agricultura / Pesca / Ganaderia,"Penaflor, R.Metropolitana",---
Trading de cooperativas limitada,Agricultura / Pesca / Ganaderia,R.Metropolitana,---
Inmobiliaria El Tineo Ltda.,Agricultura / Pesca / Ganaderia,R.Metropolitana,---
Agro Comercial Terramar Chile Ltda,Agricultura / Pesca / Ganaderia,"Colina, R.Metropolitana",---
Carniceria la Central,Agricultura / Pesca / Ganaderia,R.Metropolitana,---
